user_id,recommendations
2007,"[1002787, 866211, 5568378, 1082185, 1106523]"
2008,"[874972, 1082990, 12384365, 1126899, 13511722]"
2009,"[874972, 1029743, 1082185, 981760, 951590]"
2010,"[874972, 1106523, 981760, 962229, 981716]"
2011,"[874972, 1137775, 1010676, 893501, 921504]"
2012,"[874972, 1038467, 997011, 1133018, 1004906]"
2013,"[874972, 1029743, 1082185, 981760, 951590]"
2014,"[826666, 995242, 981760, 908531, 961554]"
2015,"[12262830, 1082185, 995242, 981760, 859075]"
2016,"[874972, 951590, 1108131, 846823, 1085983]"
2017,"[14106445, 923746, 1081177, 1082185, 1126899]"
2018,"[848029, 899624, 845208, 1106523, 1082185]"
2019,"[874972, 1058997, 981760, 908531, 899624]"
2020,"[10149640, 5569327, 1126890, 1038985, 986912]"
2021,"[874972, 985911, 15452812, 951590, 1029743]"
2022,"[874972, 10344586, 841309, 8293385, 1122568]"
2023,"[874972, 1107553, 1029743, 1082185, 1106523]"
2024,"[874972, 1029743, 981760, 1082185, 951590]"
2025,"[874972, 908318, 993638, 6464069, 1116476]"
2026,"[874972, 854852, 909894, 1073150, 833025]"
2027,"[887474, 995242, 951590, 879755, 1006664]"
2028,"[874972, 1096036, 9677236, 995242, 5568378]"
2029,"[982469, 1119830, 1023815, 1133018, 892728]"
2030,"[882308, 8090440, 1031083, 1081177, 9420077]"
2031,"[1134678, 995242, 923746, 899624, 1044078]"
2032,"[1129049, 1042438, 1096635, 1029743, 1082185]"
2033,"[874972, 1024306, 999104, 995242, 859075]"
2034,"[874972, 923746, 983584, 1082185, 1058997]"
2035,"[874972, 1029743, 1082185, 981760, 951590]"
2036,"[874972, 979707, 893018, 1126899, 1082185]"
2037,"[874972, 839419, 897125, 1082185, 1070820]"
2038,"[849202, 923670, 15926844, 840361, 972931]"
2039,"[874972, 1085604, 1029743, 1037840, 8090521]"
2040,"[874972, 5592931, 1029743, 1082185, 1106523]"
2041,"[848029, 6632283, 940947, 979707, 9935616]"
2042,"[874972, 832678, 845208, 923746, 1007269]"
2043,"[874972, 1133018, 5568489, 894439, 1106301]"
2044,"[874972, 1082185, 1106523, 981760, 951590]"
2045,"[874972, 1029743, 1082185, 981760, 951590]"
2046,"[874972, 1029743, 1082185, 1106523, 995242]"
2047,"[874972, 899624, 1082185, 901062, 9835509]"
2048,"[6391137, 987044, 1106523, 1075368, 1029743]"
2049,"[874972, 908531, 5568378, 898847, 865705]"
2050,"[1000753, 8090521, 1068719, 1029743, 923746]"
2051,"[874972, 1029743, 1082185, 981760, 951590]"
2052,"[874972, 1029743, 1082185, 981760, 951590]"
2053,"[874972, 1082185, 1106523, 981760, 951590]"
2054,"[874972, 1029743, 1082185, 981760, 951590]"
2055,"[926823, 995242, 909894, 851865, 845715]"
2056,"[874972, 961554, 1096036, 1133018, 8090521]"
2057,"[874972, 835098, 1138854, 900802, 948650]"
2058,"[874972, 1082185, 834103, 903325, 1116050]"
2059,"[1129049, 995242, 899624, 5569230, 1065593]"
2060,"[874972, 12810393, 6464069, 999858, 1022097]"
2061,"[874972, 1029743, 1082185, 981760, 951590]"
2062,"[874972, 862349, 898121, 852360, 1073426]"
2063,"[874972, 1004906, 840361, 1082185, 862349]"
2064,"[968072, 1082185, 1133018, 866211, 854852]"
2065,"[852015, 866211, 962568, 1029743, 8090521]"
2066,"[874972, 1082185, 995242, 981760, 951590]"
2067,"[874972, 1029743, 1082185, 981760, 951590]"
2068,"[874972, 1082185, 1058997, 961554, 1053690]"
2069,"[874972, 1029743, 1082185, 981760, 951590]"
2070,"[1000753, 979707, 1117514, 1082185, 908531]"
2071,"[874972, 1118757, 901397, 13213203, 6534077]"
2072,"[874972, 899624, 833025, 1013641, 998444]"
2073,"[874972, 1029743, 1082185, 981760, 951590]"
2074,"[874972, 1029743, 1082185, 981760, 951590]"
2075,"[874972, 1106523, 866211, 908531, 1110572]"
2076,"[874972, 1082185, 1058997, 981760, 854852]"
2077,"[874972, 903325, 997309, 1106523, 1082185]"
2078,"[874972, 1082185, 1106523, 981760, 951590]"
2079,"[1139216, 1004906, 5585510, 1082185, 1106523]"
2080,"[848029, 856252, 871633, 1106523, 1082185]"
2081,"[874972, 995242, 923746, 1082185, 1044078]"
2082,"[825343, 1082185, 1004906, 995242, 961554]"
2083,"[15972905, 1058997, 913278, 1004906, 13842090]"
2084,"[874972, 1082185, 981760, 862349, 859075]"
2085,"[1038663, 1026118, 13511722, 983795, 8090537]"
2086,"[948670, 962568, 979707, 1082185, 879755]"
2087,"[948670, 995242, 866211, 899624, 916122]"
2088,"[6979253, 1110572, 995242, 1081177, 961554]"
2089,"[874972, 1126899, 1029743, 1082185, 1106523]"
2090,"[874972, 1007512, 7025202, 995242, 1039156]"
2091,"[874972, 1029743, 944836, 1003188, 999090]"
2092,"[874972, 1029743, 1082185, 981760, 951590]"
2093,"[874972, 1029743, 1082185, 981760, 951590]"
2094,"[939860, 1133018, 962568, 1082185, 965766]"
2095,"[874972, 1044078, 892573, 986912, 1068719]"
2096,"[874972, 1029743, 981760, 1082185, 951590]"
2097,"[874972, 1029743, 1082185, 981760, 951590]"
2098,"[874972, 1029743, 1082185, 981760, 951590]"
2099,"[874972, 1010190, 831390, 863529, 826249]"
2100,"[874972, 1101173, 972312, 1133018, 960791]"
2101,"[874972, 1122358, 6534035, 1029743, 981760]"
2102,"[12262778, 961554, 916122, 1082185, 995242]"
2103,"[874972, 1057260, 986912, 15831255, 1029743]"
2104,"[874972, 1082185, 1106523, 981760, 951590]"
2105,"[874972, 923746, 1133018, 1096036, 921836]"
2106,"[874972, 1029743, 1082185, 981760, 951590]"
2107,"[874972, 1106523, 981760, 1082185, 951590]"
2108,"[874972, 1070702, 896085, 1082185, 923746]"
2109,"[874972, 933067, 1131344, 981760, 893018]"
2110,"[1113274, 1062002, 909268, 6034857, 8066803]"
2111,"[874972, 1058997, 1029743, 1082185, 1106523]"
2112,"[874972, 840361, 897088, 1082185, 1058997]"
2113,"[874972, 1029743, 1082185, 981760, 951590]"
2114,"[968072, 1082185, 901062, 1098248, 986912]"
2115,"[1139216, 944836, 937626, 1070820, 5569471]"
2116,"[874972, 995242, 916122, 1082185, 12263788]"
2117,"[874972, 1029743, 1082185, 981760, 951590]"
2118,"[874972, 1082185, 1106523, 981760, 951590]"
2119,"[12731432, 866211, 1029112, 961554, 1099905]"
2120,"[874972, 1029743, 1082185, 1106523, 995242]"
2121,"[9831557, 1082185, 1053730, 862349, 1057260]"
2122,"[874972, 1106523, 866211, 951590, 893018]"
2123,"[874972, 1082185, 916122, 995242, 1044078]"
2124,"[14106445, 1004906, 1097991, 1029743, 1082185]"
2125,"[833940, 962568, 940947, 1029743, 833025]"
2126,"[874972, 983078, 12757544, 1082185, 909894]"
2127,"[874972, 1106523, 981760, 1082185, 951590]"
2128,"[874972, 1029743, 1082185, 981760, 951590]"
2129,"[948670, 1082185, 5565925, 995242, 1004906]"
2130,"[1110111, 947798, 934697, 1082185, 1044078]"
2131,"[874972, 6979579, 9803545, 986912, 9268695]"
2132,"[874972, 900842, 909249, 1104414, 9884698]"
2133,"[874972, 833025, 840361, 1126899, 1082185]"
2134,"[874972, 1029743, 1082185, 1106523, 995242]"
2135,"[874972, 1082185, 979707, 824005, 15830451]"
2136,"[860248, 1126899, 901062, 944836, 5569471]"
2137,"[874972, 1082185, 961554, 5585510, 1037863]"
2138,"[874972, 844165, 1029743, 1029743, 1082185]"
2139,"[874972, 863802, 1029743, 1082185, 1106523]"
2140,"[874972, 1029743, 1082185, 981760, 951590]"
2141,"[874972, 15596709, 933835, 1082185, 1070820]"
2142,"[1000753, 965766, 986912, 1029743, 1082185]"
2143,"[874972, 1029743, 1082185, 981760, 951590]"
2144,"[874972, 1082185, 1106523, 981760, 951590]"
2145,"[874972, 1029743, 1082185, 1106523, 995242]"
2146,"[874972, 955403, 873577, 1029743, 898121]"
2147,"[874972, 1133018, 15926844, 1082185, 961554]"
2148,"[874972, 1082185, 5569230, 981760, 1133018]"
2149,"[849202, 995242, 923746, 1082185, 1092040]"
2150,"[874972, 1082185, 995242, 981760, 951590]"
2151,"[874972, 1044078, 1065593, 840361, 1003188]"
2152,"[874972, 1029743, 1082185, 981760, 951590]"
2153,"[874972, 962229, 909894, 1029743, 923746]"
2154,"[874972, 965766, 1081177, 1082185, 995242]"
2155,"[825343, 1004906, 866211, 916122, 1006184]"
2156,"[874972, 1029743, 1082185, 1122358, 913210]"
2157,"[874972, 1029743, 1082185, 981760, 951590]"
2158,"[825343, 1082185, 981760, 862349, 961554]"
2159,"[874972, 8090537, 841266, 1133018, 934676]"
2160,"[1000753, 1029743, 1082185, 1106523, 995242]"
2161,"[874972, 1053690, 1138443, 1126899, 951590]"
2162,"[874972, 1082185, 1127716, 995242, 981760]"
2163,"[874972, 862349, 1029743, 1082185, 1106523]"
2164,"[874972, 1029743, 1082185, 981760, 951590]"
2165,"[874972, 1029743, 1082185, 981760, 951590]"
2166,"[874972, 1029743, 1082185, 981760, 951590]"
2167,"[874972, 1106523, 1026737, 1043301, 5568721]"
2168,"[825343, 1082185, 859075, 8090521, 981760]"
2169,"[874972, 926065, 1017887, 1029743, 1082185]"
2170,"[1013928, 834491, 847573, 1029743, 1082185]"
2171,"[874972, 1110031, 826816, 951590, 927265]"
2172,"[874972, 981760, 1047769, 16100266, 839419]"
2173,"[874972, 992622, 1020962, 13213203, 1046584]"
2174,"[874972, 1130777, 1125278, 1029743, 1082185]"
2175,"[874972, 825176, 1129945, 1029743, 1082185]"
2176,"[874972, 833025, 6463826, 5569327, 1014948]"
2177,"[874972, 1029743, 1082185, 981760, 951590]"
2178,"[874972, 1029743, 1082185, 981760, 951590]"
2179,"[874972, 951412, 1128464, 1029743, 1082185]"
2180,"[874972, 1029743, 1082185, 981760, 951590]"
2181,"[874972, 923746, 1101010, 10341697, 862799]"
2182,"[874972, 1011300, 993638, 1029743, 1082185]"
2183,"[995151, 844179, 1026118, 1082185, 995242]"
2184,"[874972, 1085604, 1053690, 1006483, 849578]"
2185,"[874972, 5566472, 863447, 820923, 839656]"
2186,"[1000753, 866211, 1096036, 1106523, 1082185]"
2187,"[874972, 1029743, 1082185, 981760, 951590]"
2188,"[874972, 908531, 1044078, 1082185, 1133018]"
2189,"[874972, 1082185, 866211, 1081177, 913210]"
2190,"[874972, 908531, 951590, 1133018, 1044078]"
2191,"[874972, 1029743, 1082185, 981760, 951590]"
2192,"[874972, 1029743, 1082185, 981760, 951590]"
2193,"[874972, 940947, 824005, 1070820, 979707]"
2194,"[874972, 1082185, 5569230, 995242, 981760]"
2195,"[874972, 1115358, 1029743, 1082185, 1106523]"
2196,"[874972, 1053690, 1082185, 995242, 999104]"
2197,"[874972, 1068719, 1039156, 820923, 879504]"
2198,"[849202, 1082185, 862349, 981760, 1044078]"
2199,"[874972, 1082185, 5569327, 1058997, 1101010]"
2200,"[874972, 9677886, 5568489, 1082185, 923746]"
2201,"[874972, 1029743, 1082185, 981760, 951590]"
2202,"[874972, 6034857, 938300, 873203, 886703]"
2203,"[874972, 1044078, 979707, 1029743, 819927]"
2204,"[1013928, 1082185, 981760, 1044078, 951590]"
2205,"[874972, 1082185, 882247, 1012941, 1029743]"
2206,"[874972, 1029743, 972191, 1059347, 877337]"
2207,"[874972, 1004906, 979707, 995242, 986912]"
2208,"[1082627, 1082185, 1133018, 981760, 899624]"
2209,"[874972, 961554, 979707, 981760, 1004906]"
2210,"[874972, 1029743, 1082185, 981760, 951590]"
2211,"[874972, 859075, 845715, 1082185, 1070820]"
2212,"[874972, 1092026, 1000736, 1029743, 1082185]"
2213,"[874972, 13190294, 9268695, 1036139, 1052912]"
2214,"[995151, 5568378, 987562, 1029743, 8090532]"
2215,"[13506119, 1082185, 923746, 1133018, 899624]"
2216,"[874972, 1029743, 1082185, 981760, 951590]"
2217,"[874972, 923746, 961554, 862349, 901062]"
2218,"[874972, 1029743, 1082185, 981760, 951590]"
2219,"[874972, 1029743, 1082185, 981760, 951590]"
2220,"[874972, 1029743, 1082185, 981760, 951590]"
2221,"[874972, 5569374, 842392, 1082185, 1058997]"
2222,"[866548, 5568729, 973916, 961554, 1116821]"
2223,"[874972, 1133018, 5568197, 883404, 1029743]"
2224,"[874972, 1082185, 860975, 862349, 970866]"
2225,"[1110111, 908531, 961554, 1004906, 824005]"
2226,"[874972, 13776705, 1029743, 1082185, 1106523]"
2227,"[874972, 1082185, 1106523, 981760, 951590]"
2228,"[1134483, 1082185, 1050741, 883404, 1029743]"
2229,"[899019, 1038443, 1092588, 1082185, 862349]"
2230,"[874972, 1029743, 1082185, 981760, 951590]"
2231,"[874972, 993466, 1131344, 1126899, 1082185]"
2232,"[874972, 1029743, 1082185, 981760, 951590]"
2233,"[874972, 1082185, 961554, 1058997, 979707]"
2234,"[848029, 999104, 933060, 844179, 827578]"
2235,"[874972, 899624, 9297062, 857130, 830156]"
2236,"[874972, 1029743, 1082185, 981760, 951590]"
2237,"[849202, 9483753, 12648296, 1082185, 908531]"
2238,"[874972, 979707, 991592, 849843, 851676]"
2239,"[874972, 1085604, 840361, 1029743, 1092026]"
2240,"[874972, 1110244, 1029743, 1082185, 1106523]"
2241,"[874972, 981760, 916122, 995242, 1003188]"
2242,"[874972, 1029743, 1082185, 981760, 951590]"
2243,"[874972, 1070820, 923746, 899624, 1044078]"
2244,"[13671857, 995242, 8090521, 859075, 5568378]"
2245,"[836445, 1082185, 951590, 995242, 1044078]"
2246,"[874972, 1029743, 1082185, 981760, 951590]"
2247,"[1034176, 1082185, 866211, 1106523, 899624]"
2248,"[1108094, 951197, 897752, 960613, 1029743]"
2249,"[874972, 1029743, 1082185, 981760, 951590]"
2250,"[874972, 868546, 1094955, 957063, 1085154]"
2251,"[874972, 1029743, 1082185, 981760, 951590]"
2252,"[1134483, 1096036, 1101010, 908531, 995242]"
2253,"[874972, 1029743, 1082185, 1106523, 995242]"
2254,"[874972, 1029743, 1082185, 981760, 951590]"
2255,"[874972, 1029743, 1082185, 981760, 951590]"
2256,"[874972, 1029743, 1082185, 1106523, 995242]"
2257,"[874972, 1106523, 1104349, 1029743, 1082185]"
2258,"[833940, 821025, 1029743, 1082185, 1106523]"
2259,"[917384, 1106523, 1044078, 1070702, 1042438]"
2260,"[874972, 995242, 6534077, 951590, 13842214]"
2261,"[975085, 12810393, 851676, 983584, 1037840]"
2262,"[874972, 10341697, 829323, 6773232, 1019247]"
2263,"[874972, 979707, 833025, 1082185, 995242]"
2264,"[833940, 1000237, 850652, 1126899, 5566472]"
2265,"[874972, 1029743, 1082185, 981760, 951590]"
2266,"[874972, 1070820, 6034857, 1024306, 1107553]"
2267,"[874972, 1037332, 1088147, 1126899, 962568]"
2268,"[874972, 1029743, 1082185, 981760, 951590]"
2269,"[874972, 923746, 1053690, 1082185, 951590]"
2270,"[874972, 1082185, 866211, 859075, 965766]"
2271,"[874972, 995242, 1082212, 9832156, 890610]"
2272,"[15972074, 9677236, 856942, 1082185, 951590]"
2273,"[874972, 1082185, 899624, 1029743, 880427]"
2274,"[9835223, 1029743, 983584, 1082185, 1044078]"
2275,"[1134483, 995242, 840361, 899624, 5569230]"
2276,"[874972, 1065593, 7410071, 9297574, 890695]"
2277,"[874972, 1053690, 8090537, 1105426, 961269]"
2278,"[874972, 840361, 1011300, 9245106, 1138854]"
2279,"[874972, 1108168, 1029743, 1082185, 1106523]"
2280,"[874972, 1082185, 866211, 862349, 981760]"
2281,"[874972, 12171765, 12385624, 1082185, 916122]"
2282,"[874972, 874149, 13071902, 1070820, 1029743]"
2283,"[874972, 923746, 1085604, 1070820, 7410071]"
2284,"[874972, 944836, 5585510, 1044259, 5569471]"
2285,"[874972, 8293439, 5568249, 903325, 824005]"
2286,"[874972, 1029743, 1082185, 981760, 951590]"
2287,"[874972, 968936, 987122, 13008065, 1029743]"
2288,"[874972, 8293447, 10180324, 891118, 1029743]"
2289,"[874972, 1082185, 1106523, 916122, 1053690]"
2290,"[874972, 1085604, 1029743, 1082185, 1106523]"
2291,"[874972, 6979427, 1032950, 1029743, 1082185]"
2292,"[874972, 923746, 1039156, 995242, 833025]"
2293,"[874972, 1106523, 1018822, 1082185, 835243]"
2294,"[874972, 5569230, 1029743, 1082185, 1106523]"
2295,"[874972, 1106523, 981760, 899624, 8090532]"
2296,"[879734, 1081177, 1016800, 1070015, 856252]"
2297,"[874972, 1133018, 1009449, 1082185, 1029743]"
2298,"[826666, 1082185, 995242, 923746, 1004906]"
2299,"[14106445, 1093603, 903325, 866211, 961554]"
2300,"[10149640, 840361, 994223, 1082185, 995242]"
2301,"[874972, 995242, 1044078, 962229, 15926844]"
2302,"[10149640, 1082185, 981760, 995242, 908531]"
2303,"[874972, 1082185, 907631, 957951, 1110764]"
2304,"[874972, 1082185, 1106523, 981760, 951590]"
2305,"[874972, 12810393, 840361, 1082185, 995242]"
2306,"[874972, 1029743, 1082185, 981760, 951590]"
2307,"[874972, 901062, 834117, 1082185, 995242]"
2308,"[874972, 1070820, 1028816, 1116050, 13007435]"
2309,"[874972, 1029743, 1082185, 981760, 951590]"
2310,"[874972, 1029743, 1082185, 1106523, 995242]"
2311,"[874972, 1082185, 1106523, 981760, 951590]"
2312,"[874972, 923746, 1019643, 1082185, 1070820]"
2313,"[874972, 1029743, 1082185, 981760, 951590]"
2314,"[874972, 979707, 872137, 962568, 987562]"
2315,"[15972905, 8090440, 12172240, 1029743, 1082185]"
2316,"[874972, 1029743, 1082185, 981760, 951590]"
2317,"[874972, 844179, 994223, 995242, 854852]"
2318,"[874972, 1029743, 1082185, 981760, 951590]"
2319,"[874972, 1029743, 1082185, 1106523, 995242]"
2320,"[874972, 1029743, 981760, 1082185, 951590]"
2321,"[874972, 1082185, 1106523, 981760, 951590]"
2322,"[874972, 970866, 1026118, 1082185, 1044259]"
2323,"[14106445, 1082185, 995242, 981760, 1068719]"
2324,"[874972, 1119051, 1076875, 1029743, 1082185]"
2326,"[874972, 1029743, 1082185, 981760, 951590]"
2327,"[874972, 1029743, 1082185, 981760, 951590]"
2328,"[12262778, 5568378, 951412, 1106523, 981760]"
2329,"[874972, 1082185, 1106523, 981760, 951590]"
2330,"[874972, 1082185, 1126899, 979707, 844179]"
2331,"[8358621, 1070820, 5568378, 1082185, 859075]"
2332,"[874972, 1029743, 1082185, 981760, 951590]"
2333,"[874972, 995242, 908531, 923746, 871756]"
2334,"[5566800, 1075368, 910473, 1036501, 893018]"
2335,"[874972, 951590, 5592931, 1133018, 860975]"
2336,"[874972, 1082185, 893501, 1029743, 5568378]"
2337,"[874972, 6034857, 951412, 1082185, 1106523]"
2338,"[874972, 962568, 8090532, 1106523, 986912]"
2339,"[874972, 916381, 1029743, 1082185, 1106523]"
2340,"[1075007, 1082185, 1133018, 1004906, 859075]"
2341,"[874972, 866211, 982790, 1106523, 5568378]"
2342,"[866548, 979707, 965766, 995242, 1004906]"
2343,"[874972, 819978, 959272, 995242, 1092026]"
2344,"[874972, 1082185, 962568, 5585510, 1037863]"
2345,"[1034176, 979707, 9835509, 831712, 6534030]"
2346,"[874972, 1082185, 1106523, 981760, 951590]"
2347,"[874972, 908531, 840361, 1029743, 8090521]"
2348,"[874972, 1029743, 1082185, 981760, 951590]"
2349,"[874972, 1029743, 1082185, 1106523, 995242]"
2350,"[874972, 995242, 951590, 5568378, 979707]"
2351,"[12810391, 1049735, 5585510, 1089392, 1048727]"
2352,"[874972, 1133018, 1048462, 847982, 1061220]"
2353,"[874972, 1029743, 981760, 1082185, 951590]"
2354,"[874972, 964011, 7441102, 999250, 1029743]"
2355,"[874972, 1029743, 1082185, 981760, 951590]"
2356,"[874972, 1029743, 1082185, 981760, 951590]"
2357,"[874972, 1029743, 1082185, 981760, 951590]"
2358,"[874972, 1029743, 1082185, 981760, 951590]"
2359,"[874972, 844179, 1095040, 1044078, 840361]"
2360,"[874972, 1088147, 844165, 1082185, 995242]"
2361,"[874972, 844179, 1048462, 1082185, 962991]"
2362,"[874972, 1029743, 1082185, 981760, 951590]"
2363,"[874972, 1058997, 916122, 951412, 871440]"
2364,"[874972, 1029743, 1082185, 1106523, 995242]"
2365,"[874972, 1029743, 1082185, 981760, 951590]"
2366,"[849202, 981760, 979707, 995242, 1004906]"
2367,"[874972, 1106523, 981760, 1082185, 951590]"
2368,"[874972, 995242, 856252, 6919433, 910032]"
2369,"[874972, 981760, 916122, 1081177, 12263788]"
2370,"[849202, 923746, 908531, 862349, 5568378]"
2371,"[874972, 1029743, 1082185, 981760, 951590]"
2372,"[874972, 1133018, 1042438, 15717057, 1029743]"
2373,"[874972, 1029743, 1029743, 1082185, 1106523]"
2374,"[874972, 1044078, 1022254, 1082185, 1070820]"
2375,"[848029, 981760, 962568, 923746, 1133018]"
2376,"[874972, 1070820, 840361, 1082185, 8090537]"
2377,"[874972, 1134522, 1055168, 1029743, 1082185]"
2378,"[9677366, 9835509, 916758, 948650, 1129576]"
2379,"[874972, 951071, 1128016, 1058997, 5568729]"
2380,"[874972, 923746, 1133018, 1082185, 866211]"
2381,"[874972, 987724, 12301109, 1133018, 866211]"
2382,"[874972, 1082185, 1106523, 981760, 951590]"
2383,"[874972, 1029743, 1082185, 981760, 951590]"
2384,"[874972, 1029743, 1082185, 981760, 951590]"
2385,"[874972, 8090521, 1041796, 1034955, 1115553]"
2386,"[874972, 1056746, 1093334, 1029743, 1082185]"
2387,"[874972, 917033, 1029743, 1082185, 1106523]"
2388,"[874972, 908531, 1133018, 859075, 916122]"
2389,"[874972, 995242, 913210, 871754, 982790]"
2390,"[874972, 1029743, 1082185, 981760, 951590]"
2391,"[874972, 1029743, 1082185, 981760, 951590]"
2392,"[874972, 15452836, 844179, 1029743, 1082185]"
2393,"[938138, 923746, 833025, 903325, 847207]"
2394,"[874972, 1029743, 1082185, 1106523, 995242]"
2395,"[874972, 1082185, 1014458, 923746, 5569230]"
2396,"[874972, 1029743, 1082185, 981760, 951590]"
2397,"[874972, 5569230, 962568, 961554, 951590]"
2398,"[874972, 1029743, 1082185, 981760, 951590]"
2399,"[974156, 986912, 1029743, 1082185, 1106523]"
2400,"[1139216, 907128, 907099, 1085604, 1085333]"
2401,"[848029, 5585510, 1037863, 1082185, 1133018]"
2402,"[874972, 1029743, 1082185, 981760, 951590]"
2403,"[874972, 1029743, 1082185, 981760, 951590]"
2404,"[874972, 1082185, 1058997, 908531, 916122]"
2405,"[874972, 1082185, 934399, 995242, 962229]"
2406,"[970747, 6034857, 13190349, 1082185, 1053690]"
2407,"[12731432, 979707, 840361, 1082185, 995242]"
2408,"[874972, 866211, 828114, 908318, 9268695]"
2409,"[874972, 1029743, 1082185, 981760, 951590]"
2410,"[6551861, 1133018, 893501, 1037840, 6534480]"
2411,"[874972, 1029743, 1082185, 981760, 951590]"
2412,"[1013928, 983584, 940947, 1122358, 1053690]"
2413,"[874972, 1029743, 1082185, 981760, 951590]"
2414,"[874972, 1029743, 1082185, 981760, 951590]"
2415,"[874972, 1029743, 1082185, 981760, 951590]"
2416,"[874972, 1139782, 951412, 1058997, 899624]"
2417,"[874972, 1029743, 1082185, 981760, 951590]"
2418,"[874972, 1082185, 908531, 1029743, 951590]"
2419,"[874972, 1082185, 1106523, 981760, 951590]"
2420,"[874972, 1070803, 995896, 1106523, 1044078]"
2421,"[874972, 944836, 1037863, 976199, 934369]"
2422,"[874972, 1029743, 1082185, 981760, 951590]"
2423,"[874972, 1029743, 1082185, 981760, 951590]"
2424,"[874972, 1082185, 1053628, 908531, 6034857]"
2425,"[1021324, 1029743, 1082185, 1085604, 1101173]"
2426,"[874972, 1136257, 1043494, 1029743, 844179]"
2427,"[1048507, 5568378, 916122, 1082185, 1058997]"
2428,"[874972, 1029743, 1082185, 981760, 951590]"
2429,"[874972, 916122, 1122358, 1138189, 835243]"
2430,"[874972, 1029743, 1082185, 981760, 951590]"
2431,"[874972, 918046, 13841744, 7147145, 919948]"
2432,"[874972, 1082185, 1106523, 981760, 951590]"
2433,"[874972, 1029743, 981760, 1082185, 951590]"
2434,"[874972, 880895, 1029743, 1082185, 1106523]"
2435,"[12810391, 1056267, 1089766, 5568378, 834303]"
2436,"[874972, 1029743, 1082185, 981760, 951590]"
2437,"[874972, 1029743, 981760, 1082185, 1004906]"
2438,"[919766, 859075, 967461, 1107553, 880427]"
2439,"[874972, 1082185, 1029743, 1082185, 1106523]"
2440,"[874972, 981760, 1096036, 979707, 1096727]"
2441,"[874972, 1082185, 1071342, 995242, 908531]"
2442,"[874972, 9859112, 1029743, 1082185, 1106523]"
2443,"[874972, 1029743, 1082185, 981760, 951590]"
2444,"[874972, 1029743, 1082185, 981760, 951590]"
2445,"[1013928, 962568, 916122, 965766, 908531]"
2446,"[874972, 1121360, 1044259, 962229, 963868]"
2447,"[874972, 832678, 13842088, 1082185, 1058997]"
2448,"[9832469, 961554, 986912, 1133018, 1004906]"
2449,"[1134483, 894968, 840386, 1058997, 6514160]"
2450,"[874972, 961554, 1081177, 1082185, 879528]"
2451,"[874972, 862349, 1076580, 15452641, 960732]"
2452,"[874972, 987562, 1108131, 1082185, 1106523]"
2453,"[948670, 862349, 961554, 6034857, 1136719]"
2454,"[874972, 1029743, 1082185, 981760, 951590]"
2455,"[948670, 5569471, 911614, 1029743, 1110572]"
2456,"[874972, 1082212, 844991, 1099089, 1073086]"
2457,"[874972, 1082185, 849843, 995242, 1137775]"
2458,"[874972, 1058997, 909894, 961554, 932179]"
2459,"[16053266, 951412, 824005, 916758, 842392]"
2460,"[874972, 1082990, 5569792, 5569230, 1101173]"
2461,"[874972, 1058997, 872137, 979707, 1022254]"
2462,"[970747, 840361, 845208, 1029743, 961554]"
2463,"[874972, 1029743, 1082185, 981760, 951590]"
2464,"[874972, 1029743, 1082185, 1106523, 995242]"
2465,"[874972, 1053690, 847982, 986912, 10344585]"
2466,"[836445, 981760, 5568378, 1029743, 1122358]"
2467,"[5566800, 1065593, 5568378, 1058997, 1082185]"
2468,"[874972, 1029743, 981760, 1082185, 951590]"
2469,"[874972, 1029743, 1082185, 981760, 951590]"
2470,"[874972, 1029743, 1082185, 1106523, 995242]"
2471,"[874972, 1082185, 899624, 1058997, 5587656]"
2472,"[874972, 1053690, 845208, 840361, 1026118]"
2473,"[874972, 1029743, 1082185, 981760, 951590]"
2474,"[874972, 1082185, 1106523, 981760, 951590]"
2475,"[15972298, 1006184, 9835509, 862349, 5568378]"
2476,"[874972, 1029743, 1082185, 981760, 951590]"
2477,"[874972, 854852, 1119051, 1058997, 1028816]"
2478,"[874972, 1082185, 995242, 866211, 962568]"
2479,"[874972, 10149303, 908318, 845975, 9835509]"
2480,"[874972, 1029743, 1082185, 981760, 951590]"
2481,"[1048507, 1106523, 981760, 1082185, 899624]"
2482,"[848029, 923746, 1044078, 962568, 1089392]"
2483,"[981677, 866211, 961554, 1070820, 1082185]"
2484,"[878715, 995242, 1096036, 1082185, 1044078]"
2485,"[874972, 862349, 990797, 1031864, 976214]"
2486,"[874972, 995242, 979707, 1082185, 1045659]"
2487,"[874972, 1029743, 1082185, 981760, 951590]"
2488,"[874972, 1125219, 824305, 1082185, 1096036]"
2489,"[874972, 8019716, 854270, 828867, 8203451]"
2490,"[874972, 1029743, 1082185, 981760, 951590]"
2491,"[874972, 1029743, 1082185, 981760, 951590]"
2492,"[874972, 1133018, 951590, 1053690, 916122]"
2493,"[874972, 1082185, 1106523, 981760, 951590]"
2494,"[874972, 1082185, 899624, 862349, 859075]"
2495,"[874972, 1029743, 1082185, 981760, 951590]"
2496,"[12810464, 1068719, 909268, 1106523, 981760]"
2497,"[874972, 1029743, 1082185, 1106523, 995242]"
2498,"[874972, 1076875, 920109, 1004945, 1029743]"
2499,"[882308, 1044078, 961554, 1070820, 899624]"
2500,"[874972, 1082185, 8177622, 995242, 1041796]"
